Time,Open,High,Low,Close,Volume
2025-12-22 16:45:00,4435.94,4439.12,4434.62,4438.79,3132
2025-12-22 17:00:00,4438.8,4441.54,4435.23,4441.5,2663
2025-12-22 17:15:00,4441.73,4441.97,4433.67,4434.17,3063
2025-12-22 17:30:00,4434.15,4437.68,4432.04,4435.85,3172
2025-12-22 17:45:00,4435.81,4438.8,4435.55,4438.49,2638
2025-12-22 18:00:00,4438.98,4438.98,4434.6,4436.8,2282
2025-12-22 18:15:00,4436.76,4438.61,4433.63,4434.29,2658
2025-12-22 18:30:00,4434.98,4437.3,4432.15,4432.83,2588
2025-12-22 18:45:00,4432.85,4436.64,4429.51,4435.19,2648
2025-12-22 19:00:00,4435.22,4435.86,4429.74,4430.07,2460
2025-12-22 19:15:00,4430.13,4433.14,4428.86,4432.79,2381
2025-12-22 19:30:00,4432.69,4434.12,4431.37,4432.76,1833
2025-12-22 19:45:00,4432.62,4433.83,4431.94,4433.54,1782
2025-12-22 20:00:00,4433.49,4438.66,4433.4,4438.63,2339
2025-12-22 20:15:00,4438.67,4438.71,4432.0,4432.45,2337
2025-12-22 20:30:00,4432.46,4435.51,4431.81,4434.72,2273
2025-12-22 20:45:00,4434.74,4439.21,4434.38,4438.63,2765
2025-12-22 21:00:00,4438.65,4443.42,4438.6,4443.08,2063
2025-12-22 21:15:00,4443.07,4449.13,4442.26,4447.98,1734
2025-12-22 21:30:00,4447.92,4449.21,4444.84,4445.01,1719
2025-12-22 21:45:00,4445.03,4446.13,4442.53,4443.61,1208
2025-12-22 22:00:00,4435.22,4435.86,4429.74,4430.07,2460
2025-12-22 22:15:00,4430.13,4433.14,4428.86,4432.79,2381
2025-12-22 22:30:00,4432.69,4434.12,4431.37,4432.76,1833
2025-12-22 22:45:00,4432.62,4433.83,4431.94,4433.54,1782
2025-12-22 23:00:00,4448.04,4455.21,4447.6,4455.02,1889
2025-12-22 23:15:00,4455.13,4459.55,4455.0,4459.0,2060
2025-12-22 23:30:00,4459.11,4459.11,4452.86,4458.28,2064
2025-12-22 23:45:00,4458.29,4461.64,4455.14,4460.13,2306
2025-12-23 00:00:00,4460.06,4466.75,4458.08,4466.32,2662
2025-12-23 00:15:00,4466.3,4468.59,4463.85,4468.15,2162
2025-12-23 00:30:00,4468.15,4469.93,4466.32,4468.4,1839
2025-12-23 00:45:00,4468.38,4470.53,4467.27,4470.49,1895
2025-12-23 01:00:00,4470.48,4486.77,4470.33,4485.44,4776
2025-12-23 01:15:00,4485.45,4485.94,4469.6,4477.26,4691
2025-12-23 01:30:00,4477.26,4485.81,4476.9,4484.65,3706
2025-12-23 01:45:00,4485.53,4490.65,4482.02,4486.72,3513
2025-12-23 02:00:00,4486.71,4488.79,4481.19,4485.34,3627
2025-12-23 02:15:00,4485.32,4489.56,4484.81,4486.5,2182
2025-12-23 02:30:00,4486.57,4497.86,4486.57,4495.97,3720
2025-12-23 02:45:00,4495.98,4496.29,4489.33,4493.41,3382
2025-12-23 03:00:00,4493.52,4496.53,4485.58,4486.22,4055
2025-12-23 03:15:00,4486.46,4488.82,4482.93,4486.94,3846
2025-12-23 03:30:00,4487.19,4488.72,4485.48,4486.34,2982
2025-12-23 03:45:00,4486.33,4487.26,4484.11,4486.89,2883
2025-12-23 04:00:00,4486.98,4488.44,4484.78,4487.21,2355
2025-12-23 04:15:00,4487.2,4488.38,4484.65,4486.34,1741
2025-12-23 04:30:00,4486.39,4486.89,4484.1,4484.5,2077
2025-12-23 04:45:00,4484.49,4485.08,4478.84,4482.54,3059
2025-12-23 05:00:00,4482.52,4484.79,4480.19,4480.63,2750
2025-12-23 05:15:00,4480.58,4481.51,4476.57,4480.41,3168
2025-12-23 05:30:00,4480.48,4485.44,4476.68,4480.98,3853
2025-12-23 05:45:00,4480.96,4482.44,4474.88,4475.25,3446
2025-12-23 06:00:00,4474.79,4478.24,4469.49,4471.4,3720
2025-12-23 06:15:00,4471.38,4476.5,4470.92,4476.16,2565
2025-12-23 06:30:00,4476.18,4477.89,4474.84,4476.37,2747
2025-12-23 06:45:00,4476.18,4481.54,4475.86,4481.46,2977
2025-12-23 07:00:00,4481.07,4483.02,4478.41,4481.58,2512
2025-12-23 07:15:00,4481.61,4485.94,4480.96,4484.12,2314
2025-12-23 07:30:00,4484.15,4486.8,4483.77,4484.15,2056
2025-12-23 07:45:00,4484.03,4489.59,4484.02,4486.64,2869
2025-12-23 08:00:00,4486.74,4489.47,4485.23,4488.23,2732
2025-12-23 08:15:00,4488.24,4490.55,4486.35,4487.23,2530
2025-12-23 08:30:00,4487.24,4492.33,4484.9,4491.91,2525
2025-12-23 08:45:00,4491.9,4493.25,4488.6,4489.92,2704
2025-12-23 09:00:00,4490.04,4491.15,4480.74,4481.35,3073
2025-12-23 09:15:00,4481.51,4484.46,4479.15,4483.23,2750
2025-12-23 09:30:00,4483.25,4484.87,4479.72,4481.84,2329
2025-12-23 09:45:00,4481.83,4483.15,4478.29,4480.45,2582
2025-12-23 10:00:00,4480.47,4485.0,4479.6,4484.67,2120
2025-12-23 10:15:00,4484.69,4487.53,4482.99,4485.79,2319
2025-12-23 10:30:00,4485.77,4485.88,4481.54,4482.87,2275
2025-12-23 10:45:00,4482.95,4485.95,4482.8,4484.24,2635
2025-12-23 11:00:00,4484.32,4486.33,4483.31,4484.44,2372
2025-12-23 11:15:00,4484.38,4485.59,4483.12,4484.02,1584
2025-12-23 11:30:00,4484.09,4488.52,4483.26,4488.52,1847
2025-12-23 11:45:00,4488.5,4494.18,4487.36,4493.57,3059
2025-12-23 12:00:00,4493.55,4493.64,4485.84,4485.95,2635
2025-12-23 12:15:00,4485.96,4486.08,4483.34,4485.29,1924
2025-12-23 12:30:00,4485.28,4487.61,4484.62,4486.01,2559
2025-12-23 12:45:00,4486.06,4489.21,4485.79,4486.57,2521
2025-12-23 13:00:00,4486.21,4494.67,4486.21,4494.43,4235
2025-12-23 13:15:00,4494.47,4497.34,4486.72,4488.89,4005
2025-12-23 13:30:00,4489.17,4492.54,4484.46,4489.51,4539
2025-12-23 13:45:00,4489.67,4490.68,4473.34,4479.09,4619
2025-12-23 14:00:00,4478.83,4479.83,4453.46,4470.09,4664
2025-12-23 14:15:00,4469.88,4472.35,4463.29,4464.96,4291
2025-12-23 14:30:00,4464.95,4464.95,4447.75,4452.85,5293
2025-12-23 14:45:00,4452.76,4459.34,4441.25,4446.38,5152
2025-12-23 15:00:00,4444.61,4450.43,4430.64,4448.41,5316
2025-12-23 15:15:00,4448.4,4451.99,4439.49,4442.66,5020
2025-12-23 15:30:00,4441.9,4457.14,4441.69,4453.23,4911
2025-12-23 15:45:00,4453.29,4459.27,4451.51,4458.49,4377
2025-12-23 16:00:00,4458.5,4463.09,4456.39,4460.65,4094
2025-12-23 16:15:00,4460.72,4465.39,4459.16,4461.47,3957
2025-12-23 16:30:00,4461.53,4466.96,4455.92,4466.04,3969
2025-12-23 16:45:00,4466.06,4476.55,4466.06,4474.28,3831
2025-12-23 17:00:00,4474.41,4479.83,4471.87,4475.38,4264
2025-12-23 17:15:00,4475.42,4478.7,4470.61,4477.73,3924
2025-12-23 17:30:00,4477.74,4479.49,4473.89,4478.61,3706
2025-12-23 17:45:00,4478.65,4479.02,4469.86,4472.76,3628
2025-12-23 18:00:00,4472.95,4480.98,4472.95,4477.64,3543
2025-12-23 18:15:00,4477.58,4479.41,4474.21,4477.84,3719
2025-12-23 18:30:00,4478.36,4478.48,4472.71,4476.43,2958
2025-12-23 18:45:00,4476.46,4484.99,4476.46,4484.45,2927
2025-12-23 19:00:00,4484.06,4496.28,4484.06,4493.76,4002
2025-12-23 19:15:00,4493.77,4493.77,4487.43,4490.02,2856
2025-12-23 19:30:00,4490.05,4494.08,4488.25,4493.15,2908
2025-12-23 19:45:00,4493.17,4493.17,4489.4,4490.73,2463
2025-12-23 20:00:00,4490.74,4494.21,4489.72,4493.71,2605
2025-12-23 20:15:00,4493.66,4494.56,4491.58,4492.07,2541
2025-12-23 20:30:00,4492.11,4493.32,4489.52,4492.51,3018
2025-12-23 20:45:00,4492.54,4499.78,4492.1,4497.49,3057
2025-12-23 21:00:00,4497.55,4498.89,4490.49,4491.23,2287
2025-12-23 21:15:00,4491.22,4491.86,4489.91,4490.06,1255
2025-12-23 21:30:00,4490.04,4491.27,4488.34,4489.38,1857
2025-12-23 21:45:00,4489.3,4489.93,4483.55,4484.53,1376
2025-12-23 22:00:00,4484.06,4496.28,4484.06,4493.76,4002
2025-12-23 22:15:00,4493.77,4493.77,4487.43,4490.02,2856
2025-12-23 22:30:00,4490.05,4494.08,4488.25,4493.15,2908
2025-12-23 22:45:00,4493.17,4493.17,4489.4,4490.73,2463
2025-12-23 23:00:00,4486.89,4495.44,4485.87,4495.14,1404
2025-12-23 23:15:00,4495.09,4497.96,4490.79,4492.13,1912
2025-12-23 23:30:00,4492.33,4508.62,4492.16,4505.58,2779
2025-12-23 23:45:00,4505.47,4510.36,4499.89,4503.28,2417
2025-12-24 00:00:00,4503.26,4512.71,4500.66,4507.78,2779
2025-12-24 00:15:00,4507.88,4513.96,4507.83,4513.72,2623
2025-12-24 00:30:00,4513.75,4517.74,4512.85,4517.67,2798
2025-12-24 00:45:00,4517.82,4518.14,4508.22,4511.62,3266
2025-12-24 01:00:00,4511.77,4519.53,4507.24,4512.1,4750
2025-12-24 01:15:00,4512.08,4525.61,4512.08,4521.49,4382
2025-12-24 01:30:00,4521.33,4523.61,4518.57,4520.23,4144
2025-12-24 01:45:00,4520.24,4523.36,4518.57,4518.73,3613
2025-12-24 02:00:00,4518.68,4519.21,4504.82,4511.66,4413
2025-12-24 02:15:00,4511.69,4512.42,4505.93,4506.84,3271
2025-12-24 02:30:00,4506.94,4511.26,4504.8,4508.92,3860
2025-12-24 02:45:00,4508.9,4512.17,4474.83,4477.4,3866
2025-12-24 03:00:00,4478.19,4485.94,4471.32,4485.14,4234
2025-12-24 03:15:00,4485.33,4496.27,4485.33,4491.34,4060
2025-12-24 03:30:00,4491.39,4498.26,4490.37,4494.98,3153
2025-12-24 03:45:00,4495.02,4495.37,4492.0,4493.22,2660
2025-12-24 04:00:00,4493.34,4495.43,4492.03,4494.21,2397
2025-12-24 04:15:00,4494.19,4497.39,4491.17,4496.95,2841
2025-12-24 04:30:00,4496.96,4501.45,4496.13,4500.01,2205
2025-12-24 04:45:00,4499.82,4501.32,4496.79,4499.27,2242
2025-12-24 05:00:00,4499.15,4500.46,4485.31,4490.67,3473
2025-12-24 05:15:00,4490.61,4494.53,4489.63,4492.35,2276
2025-12-24 05:30:00,4492.43,4497.05,4490.4,4495.59,3667
2025-12-24 05:45:00,4495.6,4497.17,4488.08,4488.48,3493
2025-12-24 06:00:00,4488.46,4492.93,4486.57,4492.85,3170
2025-12-24 06:15:00,4492.72,4492.75,4485.34,4487.46,3245
2025-12-24 06:30:00,4487.5,4497.83,4487.5,4494.67,3159
2025-12-24 06:45:00,4494.69,4497.17,4492.84,4493.53,3355
2025-12-24 07:00:00,4493.55,4494.96,4490.69,4493.59,3018
2025-12-24 07:15:00,4493.64,4494.6,4491.19,4491.58,2210
2025-12-24 07:30:00,4491.51,4492.09,4488.09,4488.57,2036
2025-12-24 07:45:00,4488.68,4489.08,4483.49,4483.71,2811
2025-12-24 08:00:00,4483.86,4486.95,4478.17,4485.21,3563
2025-12-24 08:15:00,4485.25,4490.48,4483.2,4485.11,3183
2025-12-24 08:30:00,4485.2,4492.8,4482.41,4490.29,3233
2025-12-24 08:45:00,4490.28,4490.54,4481.57,4482.28,3320
2025-12-24 09:00:00,4483.16,4488.02,4482.11,4487.81,3038
2025-12-24 09:15:00,4487.8,4493.26,4487.5,4489.57,2886
2025-12-24 09:30:00,4489.52,4492.47,4486.53,4491.4,2254
2025-12-24 09:45:00,4491.42,4496.03,4491.32,4494.72,2457
2025-12-24 10:00:00,4494.75,4499.91,4489.9,4490.51,2419
2025-12-24 10:15:00,4490.76,4496.42,4489.7,4494.28,1855
2025-12-24 10:30:00,4494.17,4494.7,4482.52,4485.89,2766
2025-12-24 10:45:00,4485.77,4490.61,4484.8,4489.42,2022
2025-12-24 11:00:00,4489.46,4490.43,4484.92,4487.78,2092
2025-12-24 11:15:00,4487.79,4489.19,4486.39,4487.37,2050
2025-12-24 11:30:00,4487.34,4488.3,4483.11,4487.91,2459
2025-12-24 11:45:00,4487.92,4491.89,4486.01,4491.58,2669
2025-12-24 12:00:00,4491.52,4495.75,4491.06,4495.29,2962
2025-12-24 12:15:00,4495.31,4496.14,4490.87,4493.28,2959
2025-12-24 12:30:00,4493.32,4493.53,4490.05,4490.52,2395
2025-12-24 12:45:00,4490.43,4492.37,4489.82,4490.75,2543
2025-12-24 13:00:00,4490.83,4493.31,4481.33,4485.37,4874
2025-12-24 13:15:00,4485.14,4487.06,4474.58,4479.22,4407
2025-12-24 13:30:00,4479.15,4486.18,4478.01,4485.21,3946
2025-12-24 13:45:00,4485.47,4488.95,4483.28,4487.91,3343
2025-12-24 14:00:00,4487.96,4489.4,4483.78,4485.29,4194
2025-12-24 14:15:00,4485.39,4487.48,4482.1,4485.06,3906
2025-12-24 14:30:00,4484.99,4488.82,4469.44,4481.12,5172
2025-12-24 14:45:00,4481.16,4481.79,4460.59,4464.94,5234
2025-12-24 15:00:00,4464.86,4475.0,4461.84,4474.7,5060
2025-12-24 15:15:00,4474.65,4476.5,4461.54,4470.11,4869
2025-12-24 15:30:00,4469.61,4472.75,4449.87,4453.26,4959
2025-12-24 15:45:00,4453.03,4460.8,4448.4,4458.5,4890
2025-12-24 16:00:00,4458.53,4471.19,4456.1,4466.31,4293
2025-12-24 16:15:00,4465.96,4468.97,4464.11,4468.49,3738
2025-12-24 16:30:00,4469.34,4476.77,4467.31,4475.32,4130
2025-12-24 16:45:00,4475.41,4478.15,4472.11,4476.84,3703
2025-12-24 17:00:00,4476.81,4487.79,4475.52,4483.59,4046
2025-12-24 17:15:00,4483.56,4484.84,4476.23,4477.98,3950
2025-12-24 17:30:00,4478.13,4483.15,4477.32,4479.48,3610
2025-12-24 17:45:00,4479.53,4483.7,4479.35,4480.65,3301
2025-12-24 18:00:00,4480.68,4481.56,4477.34,4477.97,2188
2025-12-24 18:15:00,4478.05,4482.53,4478.0,4480.71,1768
2025-12-24 18:30:00,4481.13,4482.17,4479.03,4479.52,907
2025-12-24 18:45:00,4479.51,4479.51,4479.51,4479.51,2
2025-12-24 19:00:00,4458.53,4471.19,4456.1,4466.31,4293
2025-12-24 19:15:00,4465.96,4468.97,4464.11,4468.49,3738
2025-12-24 19:30:00,4469.34,4476.77,4467.31,4475.32,4130
2025-12-24 19:45:00,4475.41,4478.15,4472.11,4476.84,3703
2025-12-24 20:00:00,4476.81,4487.79,4475.52,4483.59,4046
2025-12-24 20:15:00,4483.56,4484.84,4476.23,4477.98,3950
2025-12-24 20:30:00,4478.13,4483.15,4477.32,4479.48,3610
2025-12-24 20:45:00,4479.53,4483.7,4479.35,4480.65,3301
2025-12-24 21:00:00,4480.68,4481.56,4477.34,4477.97,2188
2025-12-24 21:15:00,4478.05,4482.53,4478.0,4480.71,1768
2025-12-24 21:30:00,4481.13,4482.17,4479.03,4479.52,907
2025-12-24 21:45:00,4479.51,4479.51,4479.51,4479.51,2
2025-12-25 23:00:00,4503.39,4504.44,4481.98,4489.02,2363
2025-12-25 23:15:00,4488.63,4499.84,4486.5,4497.56,2708
2025-12-25 23:30:00,4497.65,4498.98,4488.99,4496.03,2274
2025-12-25 23:45:00,4495.94,4499.6,4491.9,4495.07,2272
2025-12-26 00:00:00,4494.74,4505.66,4492.22,4503.31,2702
2025-12-26 00:15:00,4503.37,4507.02,4501.5,4506.85,2487
2025-12-26 00:30:00,4506.82,4508.07,4504.24,4507.59,3051
2025-12-26 00:45:00,4507.74,4517.83,4506.13,4517.74,3266
2025-12-26 01:00:00,4517.79,4531.15,4508.01,4510.09,5177
2025-12-26 01:15:00,4510.28,4518.23,4506.89,4510.18,4667
2025-12-26 01:30:00,4509.98,4515.6,4497.62,4506.92,4314
2025-12-26 01:45:00,4507.21,4507.54,4500.0,4503.89,4187
2025-12-26 02:00:00,4503.83,4507.8,4498.52,4506.45,4255
2025-12-26 02:15:00,4506.41,4509.88,4501.69,4502.09,3219
2025-12-26 02:30:00,4500.63,4502.38,4492.4,4499.28,4284
2025-12-26 02:45:00,4498.94,4508.75,4498.56,4508.72,3923
2025-12-26 03:00:00,4508.65,4511.89,4501.33,4511.89,3668
2025-12-26 03:15:00,4511.87,4513.56,4502.98,4503.03,3434
2025-12-26 03:30:00,4503.17,4503.73,4497.55,4502.86,3463
2025-12-26 03:45:00,4502.87,4505.78,4500.44,4501.9,2883
2025-12-26 04:00:00,4501.75,4509.67,4500.52,4507.84,3111
2025-12-26 04:15:00,4507.85,4510.18,4504.77,4509.47,2485
2025-12-26 04:30:00,4509.41,4511.66,4505.94,4507.94,2558
2025-12-26 04:45:00,4507.93,4511.23,4506.65,4509.06,1947
2025-12-26 05:00:00,4509.04,4511.48,4507.47,4509.05,2199
2025-12-26 05:15:00,4508.99,4510.19,4506.04,4507.35,2542
2025-12-26 05:30:00,4507.71,4514.8,4507.71,4512.46,3891
2025-12-26 05:45:00,4512.23,4513.61,4509.77,4509.98,3386
2025-12-26 06:00:00,4509.9,4513.66,4508.88,4512.53,3344
2025-12-26 06:15:00,4512.58,4518.73,4512.47,4518.42,3146
2025-12-26 06:30:00,4518.5,4519.35,4514.88,4518.58,3648
2025-12-26 06:45:00,4518.51,4518.51,4508.19,4511.86,4143
2025-12-26 07:00:00,4511.67,4515.2,4510.76,4514.43,2474
2025-12-26 07:15:00,4514.38,4515.6,4508.37,4509.36,2711
2025-12-26 07:30:00,4509.38,4512.87,4508.13,4508.41,2319
2025-12-26 07:45:00,4508.39,4511.41,4506.89,4510.97,2741
2025-12-26 08:00:00,4511.03,4514.7,4509.65,4514.7,2581
2025-12-26 08:15:00,4514.86,4517.26,4514.32,4515.01,2210
2025-12-26 08:30:00,4515.16,4517.27,4513.28,4514.58,2267
2025-12-26 08:45:00,4514.52,4519.33,4514.11,4518.74,2531
2025-12-26 09:00:00,4518.83,4520.56,4515.19,4515.88,2458
2025-12-26 09:15:00,4515.92,4518.8,4515.2,4517.34,1891
2025-12-26 09:30:00,4517.51,4518.26,4513.1,4513.73,2061
2025-12-26 09:45:00,4513.77,4515.24,4511.88,4512.8,2149
2025-12-26 10:00:00,4512.76,4519.25,4512.15,4518.86,1982
2025-12-26 10:15:00,4518.83,4523.65,4517.02,4520.79,2866
2025-12-26 10:30:00,4520.76,4522.18,4514.2,4515.32,3191
2025-12-26 10:45:00,4515.26,4515.61,4511.52,4514.44,2644
2025-12-26 11:00:00,4514.43,4515.22,4503.51,4510.02,3276
2025-12-26 11:15:00,4510.1,4512.14,4503.91,4505.33,3539
2025-12-26 11:30:00,4505.38,4509.18,4503.61,4507.8,3369
2025-12-26 11:45:00,4507.78,4509.85,4503.13,4509.84,3002
2025-12-26 12:00:00,4509.81,4511.16,4507.04,4510.7,2957
2025-12-26 12:15:00,4510.75,4512.63,4508.43,4511.81,2684
2025-12-26 12:30:00,4511.97,4514.76,4511.92,4512.74,2503
2025-12-26 12:45:00,4512.75,4514.07,4506.68,4508.74,2357
2025-12-26 13:00:00,4508.72,4515.12,4503.85,4514.61,4346
2025-12-26 13:15:00,4514.64,4519.64,4512.86,4517.91,4034
2025-12-26 13:30:00,4517.86,4528.51,4517.85,4521.79,4254
2025-12-26 13:45:00,4521.87,4525.9,4515.22,4525.18,4370
2025-12-26 14:00:00,4525.27,4526.91,4522.29,4525.38,3955
2025-12-26 14:15:00,4525.91,4529.97,4523.1,4529.58,3955
2025-12-26 14:30:00,4529.08,4533.45,4519.06,4520.95,5245
2025-12-26 14:45:00,4521.38,4526.62,4513.13,4521.08,5078
2025-12-26 15:00:00,4521.29,4530.35,4519.62,4526.9,4933
2025-12-26 15:15:00,4526.95,4533.85,4525.89,4533.31,4587
2025-12-26 15:30:00,4533.26,4545.58,4532.01,4537.99,4743
2025-12-26 15:45:00,4538.11,4547.37,4537.51,4546.43,4598
2025-12-26 16:00:00,4546.66,4549.75,4534.83,4538.96,4507
2025-12-26 16:15:00,4538.99,4546.94,4537.13,4545.83,4603
2025-12-26 16:30:00,4545.82,4546.21,4539.19,4539.6,3764
2025-12-26 16:45:00,4539.65,4543.38,4531.42,4536.42,4458
2025-12-26 17:00:00,4536.48,4537.53,4525.82,4526.23,3997
2025-12-26 17:15:00,4526.3,4528.28,4517.05,4518.26,4381
2025-12-26 17:30:00,4518.24,4520.51,4510.15,4516.45,4698
2025-12-26 17:45:00,4516.36,4524.8,4512.54,4519.06,4409
2025-12-26 18:00:00,4519.05,4521.46,4515.05,4517.79,4010
2025-12-26 18:15:00,4517.76,4524.64,4516.19,4519.26,4118
2025-12-26 18:30:00,4519.12,4530.47,4516.34,4529.77,4097
2025-12-26 18:45:00,4529.79,4532.75,4527.85,4530.97,3526
2025-12-26 19:00:00,4530.94,4534.2,4524.87,4533.66,3370
2025-12-26 19:15:00,4533.69,4535.66,4528.93,4529.82,3357
2025-12-26 19:30:00,4529.55,4530.23,4521.95,4525.39,3330
2025-12-26 19:45:00,4525.46,4527.01,4520.23,4523.88,3352
2025-12-26 20:00:00,4523.92,4534.08,4523.29,4533.06,3981
2025-12-26 20:15:00,4533.15,4535.94,4521.68,4523.47,3738
2025-12-26 20:30:00,4523.56,4531.39,4522.91,4530.6,3662
2025-12-26 20:45:00,4530.7,4533.47,4525.9,4531.22,3855
2025-12-26 21:00:00,4531.28,4533.1,4526.99,4528.39,2660
2025-12-26 21:15:00,4528.65,4532.81,4528.34,4531.29,2441
2025-12-26 21:30:00,4531.27,4534.58,4529.38,4532.04,2499
2025-12-26 21:45:00,4532.05,4533.66,4528.99,4530.08,1396
2025-12-26 22:00:00,4530.94,4534.2,4524.87,4533.66,3370
2025-12-26 22:15:00,4533.69,4535.66,4528.93,4529.82,3357
2025-12-26 22:30:00,4529.55,4530.23,4521.95,4525.39,3330
2025-12-26 22:45:00,4525.46,4527.01,4520.23,4523.88,3352
2025-12-26 23:00:00,4523.92,4534.08,4523.29,4533.06,3981
2025-12-26 23:15:00,4533.15,4535.94,4521.68,4523.47,3738
2025-12-26 23:30:00,4523.56,4531.39,4522.91,4530.6,3662
2025-12-26 23:45:00,4530.7,4533.47,4525.9,4531.22,3855
2025-12-27 00:00:00,4531.28,4533.1,4526.99,4528.39,2660
2025-12-27 00:15:00,4528.65,4532.81,4528.34,4531.29,2441
2025-12-27 00:30:00,4531.27,4534.58,4529.38,4532.04,2499
2025-12-27 00:45:00,4532.05,4533.66,4528.99,4530.08,1396
